time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,joint_pos_1,joint_pos_2,joint_pos_3,joint_vel_1,joint_vel_2,joint_vel_3,joint_acc_1,joint_acc_2,joint_acc_3
0.26900,0.78487,0.07819,0.35414,0.03962,-0.05537,-0.63267,-0.18071,-3.13011,-1.77112,0.09929,0.06179,-0.01191,-0.07483,-0.49404,-0.62385,-3.91974,-2.43921,0.47018
0.27000,0.78491,0.07813,0.35351,0.03944,-0.05850,-0.63443,-0.18695,-3.12862,-1.74573,0.09921,0.06129,-0.01253,-0.07875,-0.49647,-0.62336,-3.91671,-2.41966,0.49480
0.27100,0.78495,0.07807,0.35287,0.03925,-0.06163,-0.63616,-0.19316,-3.12698,-1.72026,0.09913,0.06079,-0.01316,-0.08266,-0.49888,-0.62286,-3.91353,-2.40001,0.51940
0.27200,0.78499,0.07800,0.35224,0.03905,-0.06475,-0.63787,-0.19934,-3.12520,-1.69471,0.09905,0.06029,-0.01378,-0.08658,-0.50127,-0.62233,-3.91018,-2.38027,0.54397
0.27300,0.78502,0.07794,0.35160,0.03885,-0.06788,-0.63955,-0.20549,-3.12329,-1.66908,0.09896,0.05979,-0.01440,-0.09048,-0.50364,-0.62177,-3.90669,-2.36043,0.56853
0.27400,0.78506,0.07787,0.35096,0.03864,-0.07100,-0.64121,-0.21161,-3.12123,-1.64338,0.09887,0.05929,-0.01502,-0.09439,-0.50599,-0.62119,-3.90304,-2.34050,0.59307
0.27500,0.78510,0.07780,0.35032,0.03843,-0.07412,-0.64284,-0.21769,-3.11904,-1.61761,0.09877,0.05878,-0.01564,-0.09829,-0.50832,-0.62058,-3.89924,-2.32048,0.61758
0.27600,0.78514,0.07772,0.34967,0.03820,-0.07724,-0.64444,-0.22375,-3.11670,-1.59176,0.09867,0.05827,-0.01626,-0.10219,-0.51063,-0.61995,-3.89528,-2.30037,0.64207
0.27700,0.78518,0.07764,0.34903,0.03798,-0.08035,-0.64602,-0.22977,-3.11423,-1.56584,0.09856,0.05776,-0.01688,-0.10608,-0.51292,-0.61930,-3.89117,-2.28017,0.66653
0.27800,0.78522,0.07756,0.34838,0.03775,-0.08346,-0.64758,-0.23575,-3.11161,-1.53985,0.09846,0.05724,-0.01750,-0.10997,-0.51519,-0.61862,-3.88690,-2.25987,0.69096
0.27900,0.78525,0.07748,0.34773,0.03751,-0.08657,-0.64910,-0.24170,-3.10885,-1.51379,0.09834,0.05673,-0.01812,-0.11385,-0.51744,-0.61792,-3.88249,-2.23949,0.71537
0.28000,0.78529,0.07739,0.34708,0.03726,-0.08968,-0.65060,-0.24760,-3.10596,-1.48766,0.09823,0.05621,-0.01874,-0.11774,-0.51967,-0.61719,-3.87791,-2.21902,0.73975
0.28100,0.78533,0.07730,0.34643,0.03701,-0.09279,-0.65208,-0.25348,-3.10292,-1.46147,0.09811,0.05569,-0.01935,-0.12161,-0.52188,-0.61644,-3.87319,-2.19846,0.76410
0.28200,0.78536,0.07720,0.34578,0.03676,-0.09589,-0.65353,-0.25931,-3.09974,-1.43521,0.09799,0.05516,-0.01997,-0.12548,-0.52407,-0.61566,-3.86831,-2.17781,0.78842
0.28300,0.78540,0.07710,0.34512,0.03649,-0.09899,-0.65495,-0.26510,-3.09642,-1.40888,0.09786,0.05464,-0.02059,-0.12935,-0.52623,-0.61486,-3.86328,-2.15708,0.81271
0.28400,0.78544,0.07700,0.34447,0.03622,-0.10208,-0.65634,-0.27085,-3.09296,-1.38249,0.09773,0.05411,-0.02120,-0.13321,-0.52838,-0.61404,-3.85810,-2.13626,0.83697
0.28500,0.78547,0.07690,0.34381,0.03595,-0.10517,-0.65771,-0.27656,-3.08936,-1.35604,0.09759,0.05358,-0.02181,-0.13706,-0.53051,-0.61319,-3.85276,-2.11536,0.86119
0.28600,0.78551,0.07679,0.34315,0.03567,-0.10826,-0.65906,-0.28223,-3.08562,-1.32953,0.09745,0.05305,-0.02243,-0.14091,-0.53261,-0.61231,-3.84728,-2.09437,0.88539
0.28700,0.78555,0.07668,0.34249,0.03539,-0.11134,-0.66037,-0.28785,-3.08174,-1.30295,0.09731,0.05252,-0.02304,-0.14476,-0.53470,-0.61142,-3.84164,-2.07331,0.90954
0.28800,0.78558,0.07657,0.34183,0.03510,-0.11442,-0.66166,-0.29343,-3.07771,-1.27632,0.09716,0.05198,-0.02365,-0.14860,-0.53676,-0.61049,-3.83585,-2.05216,0.93366
0.28900,0.78562,0.07645,0.34117,0.03480,-0.11750,-0.66293,-0.29896,-3.07355,-1.24963,0.09701,0.05144,-0.02426,-0.15243,-0.53880,-0.60955,-3.82991,-2.03093,0.95774
0.29000,0.78565,0.07634,0.34051,0.03450,-0.12057,-0.66416,-0.30445,-3.06924,-1.22289,0.09686,0.05090,-0.02487,-0.15626,-0.54082,-0.60858,-3.82381,-2.00961,0.98179
0.29100,0.78568,0.07621,0.33984,0.03419,-0.12364,-0.66537,-0.30989,-3.06479,-1.19609,0.09670,0.05036,-0.02548,-0.16008,-0.54282,-0.60758,-3.81757,-1.98822,1.00579
0.29200,0.78572,0.07609,0.33917,0.03388,-0.12670,-0.66655,-0.31528,-3.06021,-1.16923,0.09654,0.04982,-0.02608,-0.16389,-0.54480,-0.60657,-3.81117,-1.96676,1.02976
0.29300,0.78575,0.07596,0.33851,0.03356,-0.12976,-0.66771,-0.32063,-3.05548,-1.14233,0.09637,0.04927,-0.02669,-0.16770,-0.54675,-0.60553,-3.80463,-1.94521,1.05369
0.29400,0.78579,0.07583,0.33784,0.03324,-0.13281,-0.66884,-0.32592,-3.05061,-1.11537,0.09620,0.04873,-0.02730,-0.17150,-0.54869,-0.60446,-3.79793,-1.92359,1.07757
0.29500,0.78582,0.07569,0.33717,0.03291,-0.13586,-0.66994,-0.33116,-3.04560,-1.08836,0.09603,0.04818,-0.02790,-0.17530,-0.55060,-0.60337,-3.79109,-1.90189,1.10141
0.29600,0.78585,0.07556,0.33650,0.03257,-0.13890,-0.67102,-0.33635,-3.04045,-1.06131,0.09585,0.04762,-0.02850,-0.17908,-0.55249,-0.60226,-3.78409,-1.88011,1.12521
0.29700,0.78588,0.07542,0.33583,0.03224,-0.14194,-0.67206,-0.34149,-3.03516,-1.03420,0.09567,0.04707,-0.02910,-0.18286,-0.55436,-0.60112,-3.77695,-1.85826,1.14896
0.29800,0.78592,0.07527,0.33516,0.03189,-0.14497,-0.67308,-0.34658,-3.02972,-1.00705,0.09549,0.04652,-0.02970,-0.18664,-0.55621,-0.59996,-3.76965,-1.83634,1.17267
0.29900,0.78595,0.07513,0.33448,0.03154,-0.14800,-0.67408,-0.35161,-3.02415,-0.97986,0.09530,0.04596,-0.03030,-0.19040,-0.55803,-0.59877,-3.76221,-1.81435,1.19634
0.30000,0.78598,0.07498,0.33381,0.03119,-0.15102,-0.67504,-0.35659,-3.01844,-0.95262,0.09511,0.04540,-0.03090,-0.19416,-0.55984,-0.59757,-3.75462,-1.79228,1.21995
0.30100,0.78601,0.07482,0.33313,0.03083,-0.15404,-0.67598,-0.36151,-3.01259,-0.92534,0.09491,0.04484,-0.03150,-0.19791,-0.56162,-0.59633,-3.74688,-1.77015,1.24352
0.30200,0.78604,0.07467,0.33246,0.03047,-0.15705,-0.67689,-0.36637,-3.00660,-0.89802,0.09471,0.04428,-0.03209,-0.20165,-0.56338,-0.59508,-3.73899,-1.74794,1.26703
0.30300,0.78607,0.07451,0.33178,0.03010,-0.16005,-0.67778,-0.37118,-3.00046,-0.87066,0.09451,0.04371,-0.03269,-0.20539,-0.56511,-0.59380,-3.73096,-1.72566,1.29050
0.30400,0.78610,0.07435,0.33110,0.02972,-0.16305,-0.67864,-0.37593,-2.99419,-0.84327,0.09430,0.04315,-0.03328,-0.20912,-0.56683,-0.59250,-3.72278,-1.70332,1.31392
0.30500,0.78613,0.07418,0.33042,0.02935,-0.16604,-0.67946,-0.38062,-2.98778,-0.81583,0.09409,0.04258,-0.03387,-0.21284,-0.56852,-0.59117,-3.71445,-1.68091,1.33728
0.30600,0.78616,0.07402,0.32974,0.02896,-0.16902,-0.68027,-0.38525,-2.98123,-0.78836,0.09387,0.04201,-0.03446,-0.21655,-0.57019,-0.58982,-3.70597,-1.65843,1.36060
0.30700,0.78619,0.07385,0.32906,0.02857,-0.17200,-0.68104,-0.38983,-2.97455,-0.76086,0.09365,0.04144,-0.03505,-0.22025,-0.57184,-0.58845,-3.69735,-1.63589,1.38385
0.30800,0.78622,0.07367,0.32838,0.02818,-0.17497,-0.68179,-0.39434,-2.96772,-0.73332,0.09343,0.04086,-0.03564,-0.22394,-0.57346,-0.58706,-3.68858,-1.61328,1.40706
0.30900,0.78624,0.07350,0.32770,0.02779,-0.17793,-0.68251,-0.39879,-2.96076,-0.70575,0.09321,0.04029,-0.03623,-0.22762,-0.57506,-0.58564,-3.67967,-1.59061,1.43021
0.31000,0.78627,0.07332,0.32701,0.02739,-0.18089,-0.68320,-0.40317,-2.95365,-0.67815,0.09298,0.03971,-0.03681,-0.23130,-0.57664,-0.58420,-3.67061,-1.56788,1.45330
0.31100,0.78630,0.07313,0.32633,0.02698,-0.18384,-0.68386,-0.40750,-2.94641,-0.65052,0.09274,0.03914,-0.03740,-0.23497,-0.57820,-0.58273,-3.66141,-1.54508,1.47633
0.31200,0.78633,0.07295,0.32565,0.02657,-0.18678,-0.68450,-0.41176,-2.93903,-0.62286,0.09251,0.03856,-0.03798,-0.23862,-0.57973,-0.58124,-3.65206,-1.52222,1.49931
0.31300,0.78635,0.07276,0.32496,0.02616,-0.18972,-0.68511,-0.41595,-2.93152,-0.59518,0.09227,0.03798,-0.03856,-0.24227,-0.58124,-0.57973,-3.64257,-1.49931,1.52222
0.31400,0.78638,0.07257,0.32428,0.02574,-0.19265,-0.68569,-0.42008,-2.92387,-0.56747,0.09202,0.03740,-0.03914,-0.24591,-0.58273,-0.57820,-3.63293,-1.47633,1.54508
0.31500,0.78640,0.07238,0.32359,0.02532,-0.19557,-0.68624,-0.42415,-2.91608,-0.53974,0.09178,0.03681,-0.03971,-0.24954,-0.58420,-0.57664,-3.62315,-1.45330,1.56788
0.31600,0.78643,0.07218,0.32290,0.02489,-0.19848,-0.68677,-0.42815,-2.90816,-0.51198,0.09152,0.03623,-0.04029,-0.25315,-0.58564,-0.57506,-3.61323,-1.43021,1.59061
0.31700,0.78645,0.07198,0.32222,0.02446,-0.20138,-0.68727,-0.43208,-2.90010,-0.48421,0.09127,0.03564,-0.04086,-0.25676,-0.58706,-0.57346,-3.60316,-1.40706,1.61328
0.31800,0.78648,0.07178,0.32153,0.02403,-0.20428,-0.68774,-0.43594,-2.89190,-0.45641,0.09101,0.03505,-0.04144,-0.26036,-0.58845,-0.57184,-3.59295,-1.38385,1.63589
0.31900,0.78650,0.07157,0.32084,0.02359,-0.20717,-0.68818,-0.43974,-2.88357,-0.42860,0.09075,0.03446,-0.04201,-0.26395,-0.58982,-0.57019,-3.58260,-1.36060,1.65843
0.32000,0.78653,0.07136,0.32015,0.02315,-0.21005,-0.68860,-0.44346,-2.87511,-0.40077,0.09048,0.03387,-0.04258,-0.26753,-0.59117,-0.56852,-3.57211,-1.33728,1.68091
0.32100,0.78655,0.07115,0.31946,0.02270,-0.21292,-0.68898,-0.44712,-2.86651,-0.37292,0.09021,0.03328,-0.04315,-0.27109,-0.59250,-0.56683,-3.56148,-1.31392,1.70332
0.32200,0.78657,0.07094,0.31877,0.02225,-0.21578,-0.68934,-0.45070,-2.85778,-0.34506,0.08994,0.03269,-0.04371,-0.27465,-0.59380,-0.56511,-3.55071,-1.29050,1.72566
0.32300,0.78659,0.07072,0.31808,0.02180,-0.21863,-0.68967,-0.45422,-2.84891,-0.31718,0.08966,0.03209,-0.04428,-0.27819,-0.59508,-0.56338,-3.53980,-1.26703,1.74794
0.32400,0.78661,0.07050,0.31740,0.02134,-0.22148,-0.68998,-0.45766,-2.83991,-0.28930,0.08938,0.03150,-0.04484,-0.28173,-0.59633,-0.56162,-3.52874,-1.24352,1.77015
0.32500,0.78664,0.07028,0.31670,0.02088,-0.22431,-0.69025,-0.46103,-2.83078,-0.26140,0.08910,0.03090,-0.04540,-0.28525,-0.59757,-0.55984,-3.51755,-1.21995,1.79228
0.32600,0.78666,0.07005,0.31601,0.02042,-0.22714,-0.69050,-0.46433,-2.82152,-0.23349,0.08881,0.03030,-0.04596,-0.28876,-0.59877,-0.55803,-3.50622,-1.19634,1.81435
0.32700,0.78668,0.06982,0.31532,0.01996,-0.22996,-0.69072,-0.46756,-2.81213,-0.20558,0.08852,0.02970,-0.04652,-0.29226,-0.59996,-0.55621,-3.49475,-1.17267,1.83634
0.32800,0.78670,0.06959,0.31463,0.01949,-0.23276,-0.69091,-0.47071,-2.80260,-0.17766,0.08823,0.02910,-0.04707,-0.29575,-0.60112,-0.55436,-3.48315,-1.14896,1.85826
0.32900,0.78671,0.06936,0.31394,0.01901,-0.23556,-0.69107,-0.47379,-2.79295,-0.14973,0.08793,0.02850,-0.04762,-0.29923,-0.60226,-0.55249,-3.47140,-1.12521,1.88011
0.33000,0.78673,0.06912,0.31325,0.01854,-0.23835,-0.69121,-0.47679,-2.78316,-0.12181,0.08763,0.02790,-0.04818,-0.30269,-0.60337,-0.55060,-3.45952,-1.10141,1.90189
0.33100,0.78675,0.06888,0.31256,0.01806,-0.24113,-0.69132,-0.47972,-2.77325,-0.09387,0.08733,0.02730,-0.04873,-0.30615,-0.60446,-0.54869,-3.44750,-1.07757,1.92359
0.33200,0.78677,0.06864,0.31187,0.01758,-0.24390,-0.69140,-0.48258,-2.76321,-0.06594,0.08702,0.02669,-0.04927,-0.30959,-0.60553,-0.54675,-3.43535,-1.05369,1.94521
0.33300,0.78679,0.06839,0.31118,0.01710,-0.24665,-0.69145,-0.48535,-2.75304,-0.03801,0.08671,0.02608,-0.04982,-0.31302,-0.60657,-0.54480,-3.42306,-1.02976,1.96676
0.33400,0.78680,0.06814,0.31049,0.01661,-0.24940,-0.69147,-0.48805,-2.74274,-0.01008,0.08639,0.02548,-0.05036,-0.31644,-0.60758,-0.54282,-3.41063,-1.00579,1.98822
0.33500,0.78682,0.06789,0.30979,0.01612,-0.25214,-0.69147,-0.49068,-2.73231,0.01785,0.08607,0.02487,-0.05090,-0.31984,-0.60858,-0.54082,-3.39807,-0.98179,2.00961
0.33600,0.78684,0.06764,0.30910,0.01563,-0.25487,-0.69144,-0.49322,-2.72176,0.04578,0.08575,0.02426,-0.05144,-0.32323,-0.60955,-0.53880,-3.38538,-0.95774,2.03093
0.33700,0.78685,0.06738,0.30841,0.01513,-0.25758,-0.69138,-0.49569,-2.71108,0.07369,0.08543,0.02365,-0.05198,-0.32661,-0.61049,-0.53676,-3.37255,-0.93366,2.05216
0.33800,0.78687,0.06712,0.30772,0.01464,-0.26029,-0.69129,-0.49808,-2.70028,0.10161,0.08510,0.02304,-0.05252,-0.32998,-0.61142,-0.53470,-3.35959,-0.90954,2.07331
0.33900,0.78688,0.06686,0.30703,0.01414,-0.26298,-0.69118,-0.50039,-2.68935,0.12951,0.08477,0.02243,-0.05305,-0.33333,-0.61231,-0.53261,-3.34650,-0.88539,2.09437
0.34000,0.78689,0.06660,0.30634,0.01364,-0.26567,-0.69103,-0.50262,-2.67830,0.15740,0.08443,0.02181,-0.05358,-0.33667,-0.61319,-0.53051,-3.33327,-0.86119,2.11536
0.34100,0.78691,0.06633,0.30565,0.01313,-0.26834,-0.69086,-0.50478,-2.66713,0.18529,0.08409,0.02120,-0.05411,-0.34000,-0.61404,-0.52838,-3.31992,-0.83697,2.13626
0.34200,0.78692,0.06606,0.30496,0.01263,-0.27100,-0.69066,-0.50685,-2.65583,0.21316,0.08375,0.02059,-0.05464,-0.34331,-0.61486,-0.52623,-3.30643,-0.81271,2.15708
0.34300,0.78693,0.06579,0.30427,0.01212,-0.27365,-0.69043,-0.50884,-2.64441,0.24102,0.08341,0.01997,-0.05516,-0.34661,-0.61566,-0.52407,-3.29281,-0.78842,2.17781
0.34400,0.78695,0.06551,0.30357,0.01161,-0.27629,-0.69018,-0.51075,-2.63287,0.26886,0.08306,0.01935,-0.05569,-0.34990,-0.61644,-0.52188,-3.27906,-0.76410,2.19846
0.34500,0.78696,0.06524,0.30288,0.01110,-0.27892,-0.68990,-0.51258,-2.62121,0.29669,0.08271,0.01874,-0.05621,-0.35317,-0.61719,-0.51967,-3.26518,-0.73975,2.21902
0.34600,0.78697,0.06496,0.30220,0.01058,-0.28153,-0.68959,-0.51433,-2.60943,0.32450,0.08235,0.01812,-0.05673,-0.35643,-0.61792,-0.51744,-3.25118,-0.71537,2.23949
0.34700,0.78698,0.06467,0.30151,0.01007,-0.28414,-0.68925,-0.51600,-2.59753,0.35229,0.08200,0.01750,-0.05724,-0.35967,-0.61862,-0.51519,-3.23704,-0.69096,2.25987
0.34800,0.78699,0.06439,0.30082,0.00955,-0.28673,-0.68888,-0.51759,-2.58552,0.38006,0.08163,0.01688,-0.05776,-0.36290,-0.61930,-0.51292,-3.22278,-0.66653,2.28017
0.34900,0.78700,0.06410,0.30013,0.00903,-0.28931,-0.68849,-0.51909,-2.57338,0.40781,0.08127,0.01626,-0.05827,-0.36612,-0.61995,-0.51063,-3.20839,-0.64207,2.30037
0.35000,0.78701,0.06381,0.29944,0.00851,-0.29187,-0.68807,-0.52051,-2.56113,0.43554,0.08090,0.01564,-0.05878,-0.36932,-0.62058,-0.50832,-3.19387,-0.61758,2.32048
0.35100,0.78701,0.06352,0.29875,0.00799,-0.29443,-0.68762,-0.52185,-2.54876,0.46324,0.08053,0.01502,-0.05929,-0.37250,-0.62119,-0.50599,-3.17923,-0.59307,2.34050
0.35200,0.78702,0.06322,0.29806,0.00747,-0.29697,-0.68714,-0.52311,-2.53628,0.49092,0.08016,0.01440,-0.05979,-0.37567,-0.62177,-0.50364,-3.16446,-0.56853,2.36043
0.35300,0.78703,0.06292,0.29738,0.00695,-0.29950,-0.68663,-0.52429,-2.52368,0.51857,0.07978,0.01378,-0.06029,-0.37883,-0.62233,-0.50127,-3.14957,-0.54397,2.38027
0.35400,0.78704,0.06262,0.29669,0.00642,-0.30202,-0.68610,-0.52538,-2.51097,0.54620,0.07940,0.01316,-0.06079,-0.38197,-0.62286,-0.49888,-3.13455,-0.51940,2.40001
0.35500,0.78704,0.06232,0.29601,0.00589,-0.30452,-0.68554,-0.52638,-2.49814,0.57379,0.07902,0.01253,-0.06129,-0.38510,-0.62336,-0.49647,-3.11941,-0.49480,2.41966
0.35600,0.78705,0.06201,0.29532,0.00537,-0.30702,-0.68495,-0.52731,-2.48521,0.60136,0.07863,0.01191,-0.06179,-0.38821,-0.62385,-0.49404,-3.10414,-0.47018,2.43921
0.35700,0.78705,0.06170,0.29464,0.00484,-0.30949,-0.68434,-0.52815,-2.47216,0.62889,0.07824,0.01129,-0.06228,-0.39131,-0.62430,-0.49159,-3.08876,-0.44554,2.45867
0.35800,0.78706,0.06139,0.29395,0.00431,-0.31196,-0.68370,-0.52890,-2.45900,0.65639,0.07785,0.01066,-0.06277,-0.39439,-0.62474,-0.48912,-3.07325,-0.42088,2.47803
0.35900,0.78706,0.06108,0.29327,0.00378,-0.31441,-0.68303,-0.52958,-2.44573,0.68386,0.07745,0.01004,-0.06326,-0.39746,-0.62515,-0.48663,-3.05762,-0.39621,2.49729
0.36000,0.78706,0.06076,0.29259,0.00325,-0.31685,-0.68233,-0.53016,-2.43236,0.71129,0.07705,0.00941,-0.06374,-0.40051,-0.62553,-0.48413,-3.04186,-0.37152,2.51645
0.36100,0.78707,0.06045,0.29190,0.00272,-0.31928,-0.68160,-0.53067,-2.41887,0.73868,0.07665,0.00879,-0.06423,-0.40354,-0.62589,-0.48160,-3.02599,-0.34682,2.53551
0.36200,0.78707,0.06013,0.29122,0.00219,-0.32169,-0.68085,-0.53109,-2.40528,0.76604,0.07624,0.00816,-0.06471,-0.40656,-0.62622,-0.47906,-3.01000,-0.32211,2.55447
0.36300,0.78707,0.05980,0.29054,0.00166,-0.32409,-0.68007,-0.53142,-2.39158,0.79336,0.07584,0.00753,-0.06518,-0.40956,-0.62653,-0.47649,-2.99389,-0.29738,2.57334
0.36400,0.78707,0.05948,0.28986,0.00113,-0.32647,-0.67926,-0.53167,-2.37778,0.82064,0.07543,0.00691,-0.06566,-0.41254,-0.62682,-0.47391,-2.97767,-0.27264,2.59210
0.36500,0.78707,0.05915,0.28918,0.00060,-0.32884,-0.67843,-0.53184,-2.36387,0.84787,0.07501,0.00628,-0.06613,-0.41551,-0.62708,-0.47131,-2.96132,-0.24789,2.61075
0.36600,0.78707,0.05882,0.28851,0.00006,-0.33120,-0.67757,-0.53192,-2.34986,0.87507,0.07459,0.00565,-0.06660,-0.41847,-0.62731,-0.46869,-2.94486,-0.22313,2.62931
0.36700,0.78707,0.05849,0.28783,-0.00047,-0.33354,-0.67668,-0.53191,-2.33574,0.90222,0.07417,0.00502,-0.06707,-0.42140,-0.62752,-0.46605,-2.92828,-0.19836,2.64776
0.36800,0.78707,0.05815,0.28715,-0.00100,-0.33587,-0.67576,-0.53183,-2.32153,0.92932,0.07375,0.00440,-0.06753,-0.42432,-0.62771,-0.46339,-2.91159,-0.17358,2.66611
0.36900,0.78707,0.05782,0.28648,-0.00153,-0.33819,-0.67482,-0.53165,-2.30721,0.95638,0.07333,0.00377,-0.06800,-0.42723,-0.62787,-0.46072,-2.89478,-0.14879,2.68435
0.37000,0.78707,0.05748,0.28580,-0.00206,-0.34049,-0.67385,-0.53140,-2.29280,0.98339,0.07290,0.00314,-0.06845,-0.43011,-0.62801,-0.45802,-2.87785,-0.12400,2.70248
0.37100,0.78707,0.05714,0.28513,-0.00259,-0.34277,-0.67286,-0.53105,-2.27828,1.01035,0.07247,0.00251,-0.06891,-0.43298,-0.62812,-0.45531,-2.86082,-0.09921,2.72051
0.37200,0.78707,0.05679,0.28446,-0.00312,-0.34504,-0.67183,-0.53063,-2.26367,1.03726,0.07203,0.00188,-0.06937,-0.43584,-0.62821,-0.45258,-2.84367,-0.07441,2.73843
0.37300,0.78706,0.05645,0.28379,-0.00365,-0.34730,-0.67078,-0.53011,-2.24896,1.06412,0.07159,0.00126,-0.06982,-0.43867,-0.62827,-0.44984,-2.82640,-0.04961,2.75625
0.37400,0.78706,0.05610,0.28311,-0.00418,-0.34954,-0.66970,-0.52952,-2.23415,1.09093,0.07115,0.00063,-0.07026,-0.44149,-0.62831,-0.44707,-2.80903,-0.02480,2.77395
0.37500,0.78705,0.05575,0.28245,-0.00471,-0.35177,-0.66860,-0.52884,-2.21925,1.11768,0.07071,0.00000,-0.07071,-0.44429,-0.62832,-0.44429,-2.79155,-0.00000,2.79155
0.37600,0.78705,0.05539,0.28178,-0.00524,-0.35398,-0.66747,-0.52807,-2.20425,1.14438,0.07026,-0.00063,-0.07115,-0.44707,-0.62831,-0.44149,-2.77395,0.02480,2.80903
0.37700,0.78704,0.05504,0.28111,-0.00577,-0.35618,-0.66631,-0.52722,-2.18916,1.17103,0.06982,-0.00126,-0.07159,-0.44984,-0.62827,-0.43867,-2.75625,0.04961,2.82640
0.37800,0.78704,0.05468,0.28045,-0.00630,-0.35836,-0.66513,-0.52629,-2.17398,1.19761,0.06937,-0.00188,-0.07203,-0.45258,-0.62821,-0.43584,-2.73843,0.07441,2.84367
0.37900,0.78703,0.05432,0.27978,-0.00682,-0.36052,-0.66391,-0.52527,-2.15871,1.22414,0.06891,-0.00251,-0.07247,-0.45531,-0.62812,-0.43298,-2.72051,0.09921,2.86082
0.38000,0.78702,0.05396,0.27912,-0.00735,-0.36267,-0.66268,-0.52417,-2.14335,1.25061,0.06845,-0.00314,-0.07290,-0.45802,-0.62801,-0.43011,-2.70248,0.12400,2.87785
0.38100,0.78702,0.05360,0.27846,-0.00787,-0.36481,-0.66141,-0.52299,-2.12789,1.27702,0.06800,-0.00377,-0.07333,-0.46072,-0.62787,-0.42723,-2.68435,0.14879,2.89478
0.38200,0.78701,0.05323,0.27779,-0.00839,-0.36693,-0.66012,-0.52172,-2.11235,1.30336,0.06753,-0.00440,-0.07375,-0.46339,-0.62771,-0.42432,-2.66611,0.17358,2.91159
0.38300,0.78700,0.05286,0.27714,-0.00891,-0.36903,-0.65881,-0.52037,-2.09673,1.32965,0.06707,-0.00502,-0.07417,-0.46605,-0.62752,-0.42140,-2.64776,0.19836,2.92828
0.38400,0.78699,0.05249,0.27648,-0.00943,-0.37112,-0.65746,-0.51893,-2.08101,1.35587,0.06660,-0.00565,-0.07459,-0.46869,-0.62731,-0.41847,-2.62931,0.22313,2.94486
0.38500,0.78698,0.05212,0.27582,-0.00995,-0.37320,-0.65610,-0.51742,-2.06521,1.38202,0.06613,-0.00628,-0.07501,-0.47131,-0.62708,-0.41551,-2.61075,0.24789,2.96132
0.38600,0.78697,0.05175,0.27516,-0.01047,-0.37525,-0.65470,-0.51582,-2.04933,1.40811,0.06566,-0.00691,-0.07543,-0.47391,-0.62682,-0.41254,-2.59210,0.27264,2.97767
0.38700,0.78696,0.05137,0.27451,-0.01098,-0.37730,-0.65328,-0.51414,-2.03336,1.43413,0.06518,-0.00753,-0.07584,-0.47649,-0.62653,-0.40956,-2.57334,0.29738,2.99389
0.38800,0.78695,0.05099,0.27386,-0.01150,-0.37932,-0.65183,-0.51237,-2.01731,1.46008,0.06471,-0.00816,-0.07624,-0.47906,-0.62622,-0.40656,-2.55447,0.32211,3.01000
0.38900,0.78694,0.05061,0.27321,-0.01201,-0.38133,-0.65036,-0.51052,-2.00118,1.48597,0.06423,-0.00879,-0.07665,-0.48160,-0.62589,-0.40354,-2.53551,0.34682,3.02599
0.39000,0.78692,0.05023,0.27256,-0.01252,-0.38332,-0.64886,-0.50860,-1.98497,1.51178,0.06374,-0.00941,-0.07705,-0.48413,-0.62553,-0.40051,-2.51645,0.37152,3.04186
0.39100,0.78691,0.04984,0.27191,-0.01303,-0.38530,-0.64734,-0.50659,-1.96869,1.53752,0.06326,-0.01004,-0.07745,-0.48663,-0.62515,-0.39746,-2.49729,0.39621,3.05762
0.39200,0.78690,0.04946,0.27126,-0.01353,-0.38726,-0.64578,-0.50450,-1.95232,1.56319,0.06277,-0.01066,-0.07785,-0.48912,-0.62474,-0.39439,-2.47803,0.42088,3.07325
0.39300,0.78688,0.04907,0.27062,-0.01403,-0.38920,-0.64421,-0.50233,-1.93587,1.58878,0.06228,-0.01129,-0.07824,-0.49159,-0.62430,-0.39131,-2.45867,0.44554,3.08876
0.39400,0.78687,0.04868,0.26997,-0.01454,-0.39113,-0.64261,-0.50008,-1.91935,1.61430,0.06179,-0.01191,-0.07863,-0.49404,-0.62385,-0.38821,-2.43921,0.47018,3.10414
0.39500,0.78686,0.04829,0.26933,-0.01503,-0.39304,-0.64098,-0.49774,-1.90276,1.63975,0.06129,-0.01253,-0.07902,-0.49647,-0.62336,-0.38510,-2.41966,0.49480,3.11941
0.39600,0.78684,0.04789,0.26869,-0.01553,-0.39494,-0.63933,-0.49533,-1.88609,1.66511,0.06079,-0.01316,-0.07940,-0.49888,-0.62286,-0.38197,-2.40001,0.51940,3.13455
0.39700,0.78682,0.04750,0.26805,-0.01603,-0.39682,-0.63765,-0.49284,-1.86935,1.69040,0.06029,-0.01378,-0.07978,-0.50127,-0.62233,-0.37883,-2.38027,0.54397,3.14957
0.39800,0.78681,0.04710,0.26742,-0.01652,-0.39868,-0.63595,-0.49028,-1.85254,1.71561,0.05979,-0.01440,-0.08016,-0.50364,-0.62177,-0.37567,-2.36043,0.56853,3.16446
0.39900,0.78679,0.04670,0.26678,-0.01701,-0.40052,-0.63422,-0.48763,-1.83565,1.74074,0.05929,-0.01502,-0.08053,-0.50599,-0.62119,-0.37250,-2.34050,0.59307,3.17923
